TradingDay,InnerCode,ClosePrice
2010/8/4 0:00,3145,2876.434
2010/8/4 0:00,4982,3111.419
2010/8/5 0:00,3145,2850.829
2010/8/5 0:00,4982,3094.676
2010/8/6 0:00,3145,2897.659
2010/8/6 0:00,4982,3148.916
2010/8/9 0:00,3145,2918.241
2010/8/9 0:00,4982,3176.33
2010/8/10 0:00,3145,2832.638
2010/8/10 0:00,4982,3076.018
2010/8/11 0:00,3145,2850.211
2010/8/11 0:00,4982,3099.861
2010/8/12 0:00,3145,2816.386
2010/8/12 0:00,4982,3062.067
2010/8/13 0:00,3145,2855.547
2010/8/13 0:00,4982,3108.908
2010/8/16 0:00,3145,2922.083
2010/8/16 0:00,4982,3181.259
2010/8/17 0:00,3145,2942.291
2010/8/17 0:00,4982,3203.991
2010/8/18 0:00,3145,2937.362
2010/8/18 0:00,4982,3199.92
2010/8/19 0:00,3145,2955.395
2010/8/19 0:00,4982,3215.203
2010/8/20 0:00,3145,2898.333
2010/8/20 0:00,4982,3151.467
2010/8/23 0:00,3145,2896.192
2010/8/23 0:00,4982,3156.979
2010/8/24 0:00,3145,2911.827
2010/8/24 0:00,4982,3179.324
2010/8/25 0:00,3145,2843.023
2010/8/25 0:00,4982,3107.44
2010/8/26 0:00,3145,2850.093
2010/8/26 0:00,4982,3118.977
2010/8/27 0:00,3145,2858.566
2010/8/27 0:00,4982,3131.863
2010/8/30 0:00,3145,2915.01
2010/8/30 0:00,4982,3200.157
2010/8/31 0:00,3145,2903.188
2010/8/31 0:00,4982,3197.548
2010/9/1 0:00,3145,2884.042
2010/9/1 0:00,4982,3171.005
2010/9/2 0:00,3145,2921.393
2010/9/2 0:00,4982,3218.986
2010/9/3 0:00,3145,2920.205
2010/9/3 0:00,4982,3225.149
2010/9/6 0:00,3145,2975.09
2010/9/6 0:00,4982,3267.081
2010/9/7 0:00,3145,2983.108
2010/9/7 0:00,4982,3278.811
2010/9/8 0:00,3145,2980.967
2010/9/8 0:00,4982,3284.753
2010/9/9 0:00,3145,2926.46
2010/9/9 0:00,4982,3229.227
2010/9/10 0:00,3145,2932.554
2010/9/10 0:00,4982,3243.074
2010/9/13 0:00,3145,2962.319
2010/9/13 0:00,4982,3282.928
2010/9/14 0:00,3145,2965.009
2010/9/14 0:00,4982,3288.063
2010/9/15 0:00,3145,2913.194
2010/9/15 0:00,4982,3232.251
2010/9/16 0:00,3145,2857.789
2010/9/16 0:00,4982,3165.234
2010/9/17 0:00,3145,2861.369
2010/9/17 0:00,4982,3166.697
2010/9/20 0:00,3145,2849.828
2010/9/20 0:00,4982,3147.898
2010/9/21 0:00,3145,2857.476
2010/9/21 0:00,4982,3152.818
2010/9/27 0:00,3145,2905.029
2010/9/27 0:00,4982,3214.994
2010/9/28 0:00,3145,2880.907
2010/9/28 0:00,4982,3192.004
2010/9/29 0:00,3145,2874.812
2010/9/29 0:00,4982,3174.981
2010/9/30 0:00,3145,2935.574
2010/9/30 0:00,4982,3237.02
2010/10/8 0:00,3145,3044.233
2010/10/8 0:00,4982,3344.488
2010/10/11 0:00,3145,3132.895
2010/10/11 0:00,4982,3419.584
2010/10/12 0:00,3145,3172.726
2010/10/12 0:00,4982,3454.715
2010/10/13 0:00,3145,3217.577
2010/10/13 0:00,4982,3496.505
2010/10/14 0:00,3145,3224.14
2010/10/14 0:00,4982,3472.018
2010/10/15 0:00,3145,3327.683
2010/10/15 0:00,4982,3557.329
2010/10/18 0:00,3145,3306.16
2010/10/18 0:00,4982,3529.689
2010/10/19 0:00,3145,3375.674
2010/10/19 0:00,4982,3612.317
2010/10/20 0:00,3145,3396.879
2010/10/20 0:00,4982,3632.279
2010/10/21 0:00,3145,3374.685
2010/10/21 0:00,4982,3621.965
2010/10/22 0:00,3145,3378.655
2010/10/22 0:00,4982,3633.499
2010/10/25 0:00,3145,3481.081
2010/10/25 0:00,4982,3738.484
2010/10/26 0:00,3145,3466.084
2010/10/26 0:00,4982,3735.47
2010/10/27 0:00,3145,3403.872
2010/10/27 0:00,4982,3675.84
2010/10/28 0:00,3145,3397.692
2010/10/28 0:00,4982,3671.794
2010/10/29 0:00,3145,3379.983
2010/10/29 0:00,4982,3668.157
2010/11/1 0:00,3145,3472.995
2010/11/1 0:00,4982,3770.029
2010/11/2 0:00,3145,3463.131
2010/11/2 0:00,4982,3757.11
2010/11/3 0:00,3145,3420.341
2010/11/3 0:00,4982,3708.682
2010/11/4 0:00,3145,3480.505
2010/11/4 0:00,4982,3781.492
2010/11/5 0:00,3145,3520.798
2010/11/5 0:00,4982,3829.598
2010/11/8 0:00,3145,3548.566
2010/11/8 0:00,4982,3874.405
2010/11/9 0:00,3145,3523.954
2010/11/9 0:00,4982,3861.568
2010/11/10 0:00,3145,3499.111
2010/11/10 0:00,4982,3844.803
2010/11/11 0:00,3145,3509.975
2010/11/11 0:00,4982,3845.11
2010/11/12 0:00,3145,3291.833
2010/11/12 0:00,4982,3607.873
2010/11/15 0:00,3145,3314.893
2010/11/15 0:00,4982,3653.56
2010/11/16 0:00,3145,3169.538
2010/11/16 0:00,4982,3501.582
2010/11/17 0:00,3145,3103.906
2010/11/17 0:00,4982,3408.776
2010/11/18 0:00,3145,3147.962
2010/11/18 0:00,4982,3458.598
2010/11/19 0:00,3145,3178.846
2010/11/19 0:00,4982,3511.429
2010/11/22 0:00,3145,3171.941
2010/11/22 0:00,4982,3519.012
2010/11/23 0:00,3145,3107.176
2010/11/23 0:00,4982,3450.505
2010/11/24 0:00,3145,3177.043
2010/11/24 0:00,4982,3533.567
2010/11/25 0:00,3145,3223.484
2010/11/25 0:00,4982,3580.992
2010/11/26 0:00,3145,3194.853
2010/11/26 0:00,4982,3551.927
2010/11/29 0:00,3145,3190.05
2010/11/29 0:00,4982,3552.041
2010/11/30 0:00,3145,3136.985
2010/11/30 0:00,4982,3483.432
2010/12/1 0:00,3145,3136.024
2010/12/1 0:00,4982,3483.783
2010/12/2 0:00,3145,3155.059
2010/12/2 0:00,4982,3503.157
2010/12/3 0:00,3145,3158.156
2010/12/3 0:00,4982,3498.465
2010/12/6 0:00,3145,3165.57
2010/12/6 0:00,4982,3488.633
2010/12/7 0:00,3145,3200.339
2010/12/7 0:00,4982,3529.391
2010/12/8 0:00,3145,3171.882
2010/12/8 0:00,4982,3503.771
2010/12/9 0:00,3145,3123.366
2010/12/9 0:00,4982,3444.995
2010/12/10 0:00,3145,3161.977
2010/12/10 0:00,4982,3490.01
2010/12/13 0:00,3145,3261.061
2010/12/13 0:00,4982,3595.974
2010/12/14 0:00,3145,3269.474
2010/12/14 0:00,4982,3614.977
2010/12/15 0:00,3145,3247.644
2010/12/15 0:00,4982,3594.918
2010/12/16 0:00,3145,3230.665
2010/12/16 0:00,4982,3578.672
2010/12/17 0:00,3145,3225.661
2010/12/17 0:00,4982,3576.819
2010/12/20 0:00,3145,3178.657
2010/12/20 0:00,4982,3526.844
2010/12/21 0:00,3145,3249.509
2010/12/21 0:00,4982,3594.928
2010/12/22 0:00,3145,3215.453
2010/12/22 0:00,4982,3558.475
2010/12/23 0:00,3145,3188.607
2010/12/23 0:00,4982,3517.109
2010/12/24 0:00,3145,3162.955
2010/12/24 0:00,4982,3481.8
2010/12/27 0:00,3145,3099.709
2010/12/27 0:00,4982,3404.24
2010/12/28 0:00,3145,3044.931
2010/12/28 0:00,4982,3337.775
2010/12/29 0:00,3145,3061.83
2010/12/29 0:00,4982,3366.805
2010/12/30 0:00,3145,3064.098
2010/12/30 0:00,4982,3371.633
2010/12/31 0:00,3145,3128.261
2010/12/31 0:00,4982,3443.576
2011/1/4 0:00,3145,3189.682
2011/1/4 0:00,4982,3507.006
2011/1/5 0:00,3145,3175.662
2011/1/5 0:00,4982,3499.012
2011/1/6 0:00,3145,3159.643
2011/1/6 0:00,4982,3480.962
2011/1/7 0:00,3145,3166.624
2011/1/7 0:00,4982,3481.632
2011/1/10 0:00,3145,3108.187
