TradingDay,InnerCode,ClosePrice
2012/9/19 0:00,203163,2334.8144
2012/9/20 0:00,203163,2282.717
2012/9/21 0:00,203163,2292.1369
2012/9/24 0:00,203163,2287.2625
2012/9/25 0:00,203163,2289.6181
2012/9/26 0:00,203163,2289.2514
2012/9/27 0:00,203163,2296.5572
2012/9/28 0:00,203163,2315.1989
2012/10/8 0:00,203163,2302.9657
2012/10/9 0:00,203163,2308.1905
2012/10/10 0:00,203163,2297.9941
2012/10/11 0:00,203163,2286.186
2012/10/12 0:00,203163,2284.3534
2012/10/15 0:00,203163,2266.5479
2012/10/16 0:00,203163,2274.3891
2012/10/17 0:00,203163,2273.9875
2012/10/18 0:00,203163,2285.5277
2012/10/19 0:00,203163,2271.2664
2012/10/22 0:00,203163,2265.51
2012/10/23 0:00,203163,2242.76
2012/10/24 0:00,203163,2251.89
2012/10/25 0:00,203163,2247.3
2012/10/26 0:00,203163,2231.89
2012/10/29 0:00,203163,2226.64
2012/10/30 0:00,203163,2222.92
2012/10/31 0:00,203163,2234.72
2012/11/1 0:00,203163,2244.97
2012/11/2 0:00,203163,2240.09
2012/11/5 0:00,203163,2219.95
2012/11/6 0:00,203163,2227.69
2012/11/7 0:00,203163,2237.2
2012/11/8 0:00,203163,2222.69
2012/11/9 0:00,203163,2227.94
2012/11/12 0:00,203163,2223.69
2012/11/13 0:00,203163,2225.15
2012/11/14 0:00,203163,2234.56
2012/11/15 0:00,203163,2236.83
2012/11/16 0:00,203163,2232.21
2012/11/19 0:00,203163,2218.78
2012/11/20 0:00,203163,2220.49
2012/11/21 0:00,203163,2215.95
